,t0,p_atm,phi,adiabatic_flame_temperature
542,400.0,35.625,1.5625,2029.5754336948125
543,400.0,35.625,1.625,1983.9745991060483
544,400.0,35.625,1.6875,1939.3077899493583
545,400.0,35.625,1.75,1895.517060210699
546,400.0,35.625,1.8125,1852.549586939269
547,400.0,35.625,1.875,1810.357929534862
548,400.0,35.625,1.9375,1768.899862949832
549,400.0,35.625,2.0,1728.1382823197378
550,400.0,37.08333333333333,0.5,1602.827694786342
551,400.0,37.08333333333333,0.5625,1726.644121536825
552,400.0,37.08333333333333,0.625,1846.0612633892092
553,400.0,37.08333333333333,0.6875,1961.1052885691745
554,400.0,37.08333333333333,0.75,2071.589973489826
555,400.0,37.08333333333333,0.8125,2176.9525606174525
556,400.0,37.08333333333333,0.875,2275.8158374043837
557,400.0,37.08333333333333,0.9375,2364.438933006583
558,400.0,37.08333333333333,1.0,2428.350349084675
559,400.0,37.08333333333333,1.0625,2424.1430912667947
560,400.0,37.08333333333333,1.125,2377.366652680569
561,400.0,37.08333333333333,1.1875,2325.4414036982494
562,400.0,37.08333333333333,1.25,2273.540888645826
563,400.0,37.08333333333333,1.3125,2222.528436025098
564,400.0,37.08333333333333,1.375,2172.6178138200717
565,400.0,37.08333333333333,1.4375,2123.8468074347484
566,400.0,37.08333333333333,1.5,2076.187863782972
567,400.0,37.08333333333333,1.5625,2029.5874535037985
568,400.0,37.08333333333333,1.625,1983.9836732101862
569,400.0,37.08333333333333,1.6875,1939.3146315481388
570,400.0,37.08333333333333,1.75,1895.5222242491368
571,400.0,37.08333333333333,1.8125,1852.5535301399327
572,400.0,37.08333333333333,1.875,1810.361065181826
573,400.0,37.08333333333333,1.9375,1768.9026295437247
574,400.0,37.08333333333333,2.0,1728.1412538060179
575,400.0,38.541666666666664,0.5,1602.8302537590266
576,400.0,38.541666666666664,0.5625,1726.6507160878136
577,400.0,38.541666666666664,0.625,1846.0764083598433
578,400.0,38.541666666666664,0.6875,1961.1374727005891
579,400.0,38.541666666666664,0.75,2071.654909964214
580,400.0,38.541666666666664,0.8125,2177.0790750974306
581,400.0,38.541666666666664,0.875,2276.0563749792127
582,400.0,38.541666666666664,0.9375,2364.8852121936197
583,400.0,38.541666666666664,1.0,2429.0534295798375
584,400.0,38.541666666666664,1.0625,2424.5001408559556
585,400.0,38.541666666666664,1.125,2377.507509646202
586,400.0,38.541666666666664,1.1875,2325.5205262254185
587,400.0,38.541666666666664,1.25,2273.5928847808914
588,400.0,38.541666666666664,1.3125,2222.5650989616993
589,400.0,38.541666666666664,1.375,2172.6446081231848
590,400.0,38.541666666666664,1.4375,2123.8667675417673
591,400.0,38.541666666666664,1.5,2076.202876352049
592,400.0,38.541666666666664,1.5625,2029.5987865591799
593,400.0,38.541666666666664,1.625,1983.9922297826815
594,400.0,38.541666666666664,1.6875,1939.3210853481116
595,400.0,38.541666666666664,1.75,1895.5271009279077
596,400.0,38.541666666666664,1.8125,1852.5572650816132
597,400.0,38.541666666666664,1.875,1810.364057497397
598,400.0,38.541666666666664,1.9375,1768.9053114280784
599,400.0,38.541666666666664,2.0,1728.1442036702815
600,400.0,40.0,0.5,1602.832692109699
601,400.0,40.0,0.5625,1726.6569963532565
602,400.0,40.0,0.625,1846.090820841356
603,400.0,40.0,0.6875,1961.1680738487767
604,400.0,40.0,0.75,2071.7166017848394
605,400.0,40.0,0.8125,2177.1992056494246
606,400.0,40.0,0.875,2276.284825385393
607,400.0,40.0,0.9375,2365.309862542415
608,400.0,40.0,1.0,2429.725130722815
609,400.0,40.0,1.0625,2424.837099498206
610,400.0,40.0,1.125,2377.6402826877643
611,400.0,40.0,1.1875,2325.5952177142904
612,400.0,40.0,1.25,2273.642002621382
613,400.0,40.0,1.3125,2222.599741083407
614,400.0,40.0,1.375,2172.6699274313714
615,400.0,40.0,1.4375,2123.885629017137
616,400.0,40.0,1.5,2076.21706251465
617,400.0,40.0,1.5625,2029.6094959633633
618,400.0,40.0,1.625,1984.0003164392929
619,400.0,40.0,1.6875,1939.3271871393297
620,400.0,40.0,1.75,1895.5317169846385
621,400.0,40.0,1.8125,1852.5608115846387
622,400.0,40.0,1.875,1810.3669210419473
623,400.0,40.0,1.9375,1768.9079191896726
624,400.0,40.0,2.0,1728.1471395180774
625,425.0,5.0,0.5,1622.684999005127
626,425.0,5.0,0.5625,1745.83794585021
627,425.0,5.0,0.625,1864.2012650090621
628,425.0,5.0,0.6875,1977.4180160019023
629,425.0,5.0,0.75,2084.63673434546
630,425.0,5.0,0.8125,2184.2272854105654
631,425.0,5.0,0.875,2273.3501719425817
632,425.0,5.0,0.9375,2347.143460812692
633,425.0,5.0,1.0,2396.670912675228
634,425.0,5.0,1.0625,2407.6326096070943
635,425.0,5.0,1.125,2379.7915012208414
636,425.0,5.0,1.1875,2335.1606717353097
637,425.0,5.0,1.25,2286.3903403983704
638,425.0,5.0,1.3125,2237.0575843184038
639,425.0,5.0,1.375,2188.1941894367196
640,425.0,5.0,1.4375,2140.1377323472584
641,425.0,5.0,1.5,2092.9939360528992
642,425.0,5.0,1.5625,2046.7778621892703
643,425.0,5.0,1.625,2001.4669609730947
644,425.0,5.0,1.6875,1957.0239227142492
645,425.0,5.0,1.75,1913.4070777219144
646,425.0,5.0,1.8125,1870.57504346331
647,425.0,5.0,1.875,1828.4885894187346
648,425.0,5.0,1.9375,1787.111163361295
649,425.0,5.0,2.0,1746.4088060283027
650,425.0,6.458333333333333,0.5,1622.718874632234
651,425.0,6.458333333333333,0.5625,1745.926680877003
652,425.0,6.458333333333333,0.625,1864.4110983358105
653,425.0,6.458333333333333,0.6875,1977.8785707168863
654,425.0,6.458333333333333,0.75,2085.585738489474
655,425.0,6.458333333333333,0.8125,2186.0595700377853
656,425.0,6.458333333333333,0.875,2276.61981988182
657,425.0,6.458333333333333,0.9375,2352.370119438847
658,425.0,6.458333333333333,1.0,2403.497908079292
659,425.0,6.458333333333333,1.0625,2413.2640440803516
660,425.0,6.458333333333333,1.125,2382.7364926995806
661,425.0,6.458333333333333,1.1875,2336.75775024966
662,425.0,6.458333333333333,1.25,2287.397204550269
663,425.0,6.458333333333333,1.3125,2237.754890185262
664,425.0,6.458333333333333,1.375,2188.7016251940927
665,425.0,6.458333333333333,1.4375,2140.5165231167225
666,425.0,6.458333333333333,1.5,2093.280202009468
667,425.0,6.458333333333333,1.5625,2046.995200117102
668,425.0,6.458333333333333,1.625,2001.6319214458792
669,425.0,6.458333333333333,1.6875,1957.148688036255
670,425.0,6.458333333333333,1.75,1913.5008995231503
671,425.0,6.458333333333333,1.8125,1870.6450804894914
672,425.0,6.458333333333333,1.875,1828.5404362186189
673,425.0,6.458333333333333,1.9375,1787.1492119603931
674,425.0,6.458333333333333,2.0,1746.4365149216349
675,425.0,7.916666666666666,0.5,1622.7441058364034
676,425.0,7.916666666666666,0.5625,1745.9924548982149
677,425.0,7.916666666666666,0.625,1864.56578801032
678,425.0,7.916666666666666,0.6875,1978.2164731500118
679,425.0,7.916666666666666,0.75,2086.280501877255
680,425.0,7.916666666666666,0.8125,2187.404714211458
681,425.0,7.916666666666666,0.875,2279.0443784070926
682,425.0,7.916666666666666,0.9375,2356.316679083761
683,425.0,7.916666666666666,1.0,2408.7377692254227
684,425.0,7.916666666666666,1.0625,2417.4419863411567
685,425.0,7.916666666666666,1.125,2384.8222742750286
686,425.0,7.916666666666666,1.1875,2337.8843674170967
687,425.0,7.916666666666666,1.25,2288.1105433434045
688,425.0,7.916666666666666,1.3125,2238.2502118886973
689,425.0,7.916666666666666,1.375,2189.0624110151794
690,425.0,7.916666666666666,1.4375,2140.7858635324073
691,425.0,7.916666666666666,1.5,2093.4836965398617
692,425.0,7.916666666666666,1.5625,2047.1496369660322
693,425.0,7.916666666666666,1.625,2001.7490940461128
694,425.0,7.916666666666666,1.6875,1957.2372794568253
695,425.0,7.916666666666666,1.75,1913.5675021298896
696,425.0,7.916666666666666,1.8125,1870.6947939575678
697,425.0,7.916666666666666,1.875,1828.5772472375945
698,425.0,7.916666666666666,1.9375,1787.1762564696262
699,425.0,7.916666666666666,2.0,1746.4562772100676
700,425.0,9.375,0.5,1622.763974633904
701,425.0,9.375,0.5625,1746.0440543913771
702,425.0,9.375,0.625,1864.6866113027943
703,425.0,9.375,0.6875,1978.4793473679167
704,425.0,9.375,0.75,2086.8198546441317
705,425.0,9.375,0.8125,2188.4506486434184
706,425.0,9.375,0.875,2280.943575105024
707,425.0,9.375,0.9375,2359.452959875545
708,425.0,9.375,1.0,2412.960303088283
709,425.0,9.375,1.0625,2420.706836171316
710,425.0,9.375,1.125,2386.394596400471
711,425.0,9.375,1.1875,2338.732723845615
712,425.0,9.375,1.25,2288.6497448701944
713,425.0,9.375,1.3125,2238.625398064273
714,425.0,9.375,1.375,2189.335888541966
715,425.0,9.375,1.4375,2140.9900382320216
716,425.0,9.375,1.5,2093.6379256954583
717,425.0,9.375,1.5625,2047.2666521347112
718,425.0,9.375,1.625,2001.8378494610342
719,425.0,9.375,1.6875,1957.304369358276
720,425.0,9.375,1.75,1913.6179325003268
721,425.0,9.375,1.8125,1870.7324375363448
722,425.0,9.375,1.875,1828.605134263348
723,425.0,9.375,1.9375,1787.1967778578585
724,425.0,9.375,2.0,1746.4713429425358
725,425.0,10.833333333333332,0.5,1622.7802247761988
726,425.0,10.833333333333332,0.5625,1746.0861256922872
727,425.0,10.833333333333332,0.625,1864.784765449199
728,425.0,10.833333333333332,0.6875,1978.692171127151
729,425.0,10.833333333333332,0.75,2087.2556380043047
730,425.0,10.833333333333332,0.8125,2189.2965245906107
731,425.0,10.833333333333332,0.875,2282.4882428094897
732,425.0,10.833333333333332,0.9375,2362.0342924111696
733,425.0,10.833333333333332,1.0,2416.478434369653
734,425.0,10.833333333333332,1.0625,2423.3513346768286
735,425.0,10.833333333333332,1.125,2387.6320589049265
736,425.0,10.833333333333332,1.1875,2339.400688053366
737,425.0,10.833333333333332,1.25,2289.075713587732
738,425.0,10.833333333333332,1.3125,2238.922301168595
739,425.0,10.833333333333332,1.375,2189.552430048683
740,425.0,10.833333333333332,1.4375,2141.151714125418
741,425.0,10.833333333333332,1.5,2093.760033379517
742,425.0,10.833333333333332,1.5625,2047.3592762770145
743,425.0,10.833333333333332,1.625,2001.9080893659102
744,425.0,10.833333333333332,1.6875,1957.3574544291848
745,425.0,10.833333333333332,1.75,1913.6578327594602
746,425.0,10.833333333333332,1.8125,1870.762225328744
747,425.0,10.833333333333332,1.875,1828.6272169730107
748,425.0,10.833333333333332,1.9375,1787.2130628722562
749,425.0,10.833333333333332,2.0,1746.483370402822
750,425.0,12.291666666666666,0.5,1622.7938855229554
751,425.0,12.291666666666666,0.5625,1746.121400857874
752,425.0,12.291666666666666,0.625,1864.8668081265982
753,425.0,12.291666666666666,0.6875,1978.8695294059328
754,425.0,12.291666666666666,0.75,2087.618114142733
755,425.0,12.291666666666666,0.8125,2190.0004636194753
756,425.0,12.291666666666666,0.875,2283.77952013144
757,425.0,12.291666666666666,0.9375,2364.213998798758
758,425.0,12.291666666666666,1.0,2419.4817998730628
759,425.0,12.291666666666666,1.0625,2425.5505834422875
760,425.0,12.291666666666666,1.125,2388.6372744071887
761,425.0,12.291666666666666,1.1875,2339.943965284722
762,425.0,12.291666666666666,1.25,2289.423191551972
763,425.0,12.291666666666666,1.3125,2239.164843279843
764,425.0,12.291666666666666,1.375,2189.7294091295917
765,425.0,12.291666666666666,1.4375,2141.2838578024475
766,425.0,12.291666666666666,1.5,2093.85982418381
767,425.0,12.291666666666666,1.5625,2047.434958903176
768,425.0,12.291666666666666,1.625,2001.965472360417
769,425.0,12.291666666666666,1.6875,1957.4008174169117
770,425.0,12.291666666666666,1.75,1913.6904252224033
771,425.0,12.291666666666666,1.8125,1870.7865634868724
772,425.0,12.291666666666666,1.875,1828.6452762619729
773,425.0,12.291666666666666,1.9375,1787.2264167090198
774,425.0,12.291666666666666,2.0,1746.4933059553614
775,425.0,13.75,0.5,1622.8056114333722
776,425.0,13.75,0.5625,1746.1516117903614
777,425.0,13.75,0.625,1864.936882172277
778,425.0,13.75,0.6875,1979.0206119397078
779,425.0,13.75,0.75,2087.9263406982536
780,425.0,13.75,0.8125,2190.59918315766
781,425.0,13.75,0.875,2284.8818172040933
782,425.0,13.75,0.9375,2366.0909170080363
783,425.0,13.75,1.0,2422.0936557594955
784,425.0,13.75,1.0625,2427.416968042392
785,425.0,13.75,1.125,2389.4738557934475
786,425.0,13.75,1.1875,2340.396872927915
787,425.0,13.75,1.25,2289.7136303081825
788,425.0,13.75,1.3125,2239.3678207276116
789,425.0,13.75,1.375,2189.877578676589
790,425.0,13.75,1.4375,2141.3944949492975
791,425.0,13.75,1.5,2093.943365419912
792,425.0,13.75,1.5625,2047.4983086136276
793,425.0,13.75,1.625,2002.0134980762798
794,425.0,13.75,1.6875,1957.4371063271878
795,425.0,13.75,1.75,1913.7177017693439
796,425.0,13.75,1.8125,1870.8069390866613
797,425.0,13.75,1.875,1828.660412604273
798,425.0,13.75,1.9375,1787.2376457863197
799,425.0,13.75,2.0,1746.5017342481106
800,425.0,15.208333333333332,0.5,1622.8158426582938
801,425.0,15.208333333333332,0.5625,1746.177919884609
802,425.0,15.208333333333332,0.625,1864.9977574477493
803,425.0,15.208333333333332,0.6875,1979.1515482291327
804,425.0,15.208333333333332,0.75,2088.19302086202
805,425.0,15.208333333333332,0.8125,2191.1172172440506
806,425.0,15.208333333333332,0.875,2285.8384626836405
807,425.0,15.208333333333332,0.9375,2367.7322460683426
808,425.0,15.208333333333332,1.0,2424.3984320445
809,425.0,15.208333333333332,1.0625,2429.026539858165
810,425.0,15.208333333333332,1.125,2390.183564082751
811,425.0,15.208333333333332,1.1875,2340.78184436118
812,425.0,15.208333333333332,1.25,2289.9610839462575
813,425.0,15.208333333333332,1.3125,2239.5409421652857
814,425.0,15.208333333333332,1.375,2190.003998134126
815,425.0,15.208333333333332,1.4375,2141.4888947922195
816,425.0,15.208333333333332,1.5,2094.0146398830425
817,425.0,15.208333333333332,1.5625,2047.552349938423
818,425.0,15.208333333333332,1.625,2002.0544626950643
819,425.0,15.208333333333332,1.6875,1957.468058188321
820,425.0,15.208333333333332,1.75,1913.7409687759339
821,425.0,15.208333333333332,1.8125,1870.82432727069
822,425.0,15.208333333333332,1.875,1828.673347532347
823,425.0,15.208333333333332,1.9375,1787.247278767914
824,425.0,15.208333333333332,2.0,1746.5090385340616
825,425.0,16.666666666666664,0.5,1622.8248882972375
826,425.0,16.666666666666664,0.5625,1746.2011387753255
827,425.0,16.666666666666664,0.625,1865.0513692976256
828,425.0,16.666666666666664,0.6875,1979.266611727949
829,425.0,16.666666666666664,0.75,2088.4270047105
830,425.0,16.666666666666664,0.8125,2191.5716914621607
831,425.0,16.666666666666664,0.875,2286.679875135685
832,425.0,16.666666666666664,0.9375,2369.185610085977
833,425.0,16.666666666666664,1.0,2426.4563779153546
834,425.0,16.666666666666664,1.0625,2430.432930442486
835,425.0,16.666666666666664,1.125,2390.7950714363787
836,425.0,16.666666666666664,1.1875,2341.1142379324283
837,425.0,16.666666666666664,1.25,2290.1751947431967
838,425.0,16.666666666666664,1.3125,2239.690877480584
839,425.0,16.666666666666664,1.375,2190.1135197067883
840,425.0,16.666666666666664,1.4375,2141.570679205684
841,425.0,16.666666666666664,1.5,2094.076384817027
842,425.0,16.666666666666664,1.5625,2047.5991611237926
843,425.0,16.666666666666664,1.625,2002.0899436720447
844,425.0,16.666666666666664,1.6875,1957.4948661009907
845,425.0,16.666666666666664,1.75,1913.7611233991772
846,425.0,16.666666666666664,1.8125,1870.8393976298962
847,425.0,16.666666666666664,1.875,1828.6845764379948
848,425.0,16.666666666666664,1.9375,1787.2556786100934
849,425.0,16.666666666666664,2.0,1746.5154819034915
850,425.0,18.125,0.5,1622.832973093538
851,425.0,18.125,0.5625,1746.2218587832879
852,425.0,18.125,0.625,1865.0991185510613
853,425.0,18.125,0.6875,1979.3688894339784
854,425.0,18.125,0.75,2088.634680413123
855,425.0,18.125,0.8125,2191.9749864645282
856,425.0,18.125,0.875,2287.4281542958156
857,425.0,18.125,0.9375,2370.485903375693
858,425.0,18.125,1.0,2428.3119210629698
859,425.0,18.125,1.0625,2431.675235021079
860,425.0,18.125,1.125,2391.328786646544
861,425.0,18.125,1.1875,2341.404965240769
862,425.0,18.125,1.25,2290.362827104411
863,425.0,18.125,1.3125,2239.8223807202303
864,425.0,18.125,1.375,2190.209603331332
865,425.0,18.125,1.4375,2141.6424309203962
866,425.0,18.125,1.5,2094.130551895316
867,425.0,18.125,1.5625,2047.6402237212308
868,425.0,18.125,1.625,2002.1210653560647
869,425.0,18.125,1.6875,1957.5183803256377
870,425.0,18.125,1.75,1913.77880490711
871,425.0,18.125,1.8125,1870.8526272254408
872,425.0,18.125,1.875,1828.6944522374672
873,425.0,18.125,1.9375,1787.2631038518484
874,425.0,18.125,2.0,1746.5212517536065
875,425.0,19.583333333333332,0.5,1622.840265176252
876,425.0,19.583333333333332,0.5625,1746.2405206752096
877,425.0,19.583333333333332,0.625,1865.1420488954013
878,425.0,19.583333333333332,0.6875,1979.4606770585374
879,425.0,19.583333333333332,0.75,2088.820794965275
880,425.0,19.583333333333332,0.8125,2192.3363137664105
881,425.0,19.583333333333332,0.875,2288.0998142430294
882,425.0,19.583333333333332,0.9375,2371.659401604807
883,425.0,19.583333333333332,1.0,2429.9987166409273
884,425.0,19.583333333333332,1.0625,2432.7827384517373
885,425.0,19.583333333333332,1.125,2391.7996743064787
886,425.0,19.583333333333332,1.1875,2341.662017917549
887,425.0,19.583333333333332,1.25,2290.5290181437204
888,425.0,19.583333333333332,1.3125,2239.938944185606
889,425.0,19.583333333333332,1.375,2190.2947916227113
890,425.0,19.583333333333332,1.4375,2141.706047982408
891,425.0,19.583333333333332,1.5,2094.1785752528644
892,425.0,19.583333333333332,1.5625,2047.6766262460817
893,425.0,19.583333333333332,1.625,2002.1486536964421
894,425.0,19.583333333333332,1.6875,1957.5392253790835
895,425.0,19.583333333333332,1.75,1913.7944827868812
896,425.0,19.583333333333332,1.8125,1870.8643663814498
897,425.0,19.583333333333332,1.875,1828.7032340687924
898,425.0,19.583333333333332,1.9375,1787.2697443167149
899,425.0,19.583333333333332,2.0,1746.5264856674341
900,425.0,21.041666666666664,0.5,1622.8468933475501
901,425.0,21.041666666666664,0.5625,1746.2574615304713
902,425.0,21.041666666666664,0.625,1865.1809569274224
903,425.0,21.041666666666664,0.6875,1979.5437237928245
904,425.0,21.041666666666664,0.75,2088.9889624467723
905,425.0,21.041666666666664,0.8125,2192.662693677894
906,425.0,21.041666666666664,0.875,2288.7074888424954
907,425.0,21.041666666666664,0.9375,2372.7263482358067
908,425.0,21.041666666666664,1.0,2431.5428395457543
909,425.0,21.041666666666664,1.0625,2433.777882248597
910,425.0,21.041666666666664,1.125,2392.218983531757
911,425.0,21.041666666666664,1.1875,2341.891399604731
912,425.0,21.041666666666664,1.25,2290.677558789217
913,425.0,21.041666666666664,1.3125,2240.0431987625493
914,425.0,21.041666666666664,1.375,2190.371000680726
915,425.0,21.041666666666664,1.4375,2141.7629607949516
916,425.0,21.041666666666664,1.5,2094.221535578987
917,425.0,21.041666666666664,1.5625,2047.7091888429343
918,425.0,21.041666666666664,1.625,2002.173330923322
919,425.0,21.041666666666664,1.6875,1957.5578716843172
920,425.0,21.041666666666664,1.75,1913.808510646053
921,425.0,21.041666666666664,1.8125,1870.8748789312504
922,425.0,21.041666666666664,1.875,1828.7111170774535
